mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.088,0.122,-0.314,0.117,0.008,0.006,239.0,922.0,1.01
-0.098,0.129,-0.344,0.107,0.009,0.006,224.0,926.0,1.01
-0.113,0.137,-0.375,0.1,0.01,0.007,209.0,1083.0,1.01
-0.126,0.146,-0.39,0.108,0.01,0.007,202.0,1021.0,1.01
-0.151,0.161,-0.454,0.097,0.012,0.008,192.0,952.0,1.01
-0.17,0.172,-0.485,0.092,0.013,0.009,188.0,944.0,1.01
-0.185,0.179,-0.492,0.109,0.013,0.009,183.0,852.0,1.01
-0.197,0.184,-0.518,0.094,0.014,0.01,182.0,1086.0,1.02
-0.215,0.193,-0.55,0.089,0.015,0.01,178.0,1212.0,1.01
-0.23,0.203,-0.592,0.079,0.016,0.011,175.0,1105.0,1.02
-0.254,0.215,-0.623,0.078,0.017,0.012,172.0,911.0,1.02
-0.281,0.228,-0.669,0.072,0.018,0.013,166.0,705.0,1.02
-0.304,0.238,-0.693,0.073,0.019,0.013,165.0,761.0,1.02
-0.329,0.25,-0.733,0.059,0.02,0.014,163.0,706.0,1.02
-0.344,0.257,-0.777,0.051,0.021,0.015,159.0,842.0,1.02
-0.364,0.268,-0.804,0.064,0.021,0.015,160.0,698.0,1.02
-0.384,0.279,-0.851,0.044,0.023,0.016,158.0,694.0,1.02
-0.401,0.287,-0.871,0.047,0.023,0.016,158.0,688.0,1.02
-0.431,0.303,-0.926,0.042,0.025,0.017,155.0,679.0,1.02
-0.448,0.31,-0.951,0.039,0.025,0.018,153.0,690.0,1.02
-0.464,0.319,-0.989,0.032,0.026,0.019,154.0,538.0,1.02
-0.478,0.327,-1.002,0.04,0.027,0.019,154.0,524.0,1.02
-0.494,0.337,-1.032,0.041,0.027,0.019,156.0,508.0,1.02
-0.511,0.346,-1.079,0.036,0.028,0.02,156.0,569.0,1.02
-0.532,0.358,-1.096,0.034,0.029,0.021,155.0,555.0,1.02
-0.549,0.368,-1.13,0.04,0.03,0.021,154.0,546.0,1.02
-0.576,0.384,-1.189,0.034,0.032,0.022,152.0,547.0,1.02
-0.587,0.391,-1.204,0.043,0.032,0.023,152.0,572.0,1.02
-0.6,0.4,-1.239,0.04,0.033,0.023,150.0,514.0,1.02
-0.614,0.41,-1.265,0.035,0.034,0.024,151.0,507.0,1.02
-0.628,0.421,-1.312,0.026,0.035,0.025,151.0,557.0,1.02
-0.624,0.421,-1.293,0.041,0.034,0.024,154.0,510.0,1.02
-0.636,0.431,-1.325,0.04,0.035,0.025,154.0,475.0,1.02
-0.649,0.442,-1.376,0.021,0.036,0.026,153.0,524.0,1.02
-0.659,0.452,-1.394,0.027,0.037,0.026,150.0,513.0,1.02
-0.663,0.458,-1.404,0.023,0.038,0.027,152.0,548.0,1.02
-0.667,0.464,-1.416,0.041,0.038,0.027,151.0,518.0,1.02
-0.666,0.466,-1.43,0.04,0.038,0.027,151.0,506.0,1.02
-0.664,0.468,-1.438,0.038,0.038,0.027,153.0,600.0,1.02
-0.669,0.474,-1.462,0.033,0.039,0.028,153.0,572.0,1.02
-0.669,0.476,-1.445,0.053,0.039,0.028,155.0,573.0,1.02
0.047,0.017,0.017,0.075,0.001,0.001,187.0,526.0,1.02
-0.001,0.051,-0.095,0.103,0.001,0.001,2912.0,1286.0,1.0
-0.004,0.07,-0.121,0.156,0.001,0.002,2637.0,1345.0,1.0
-0.019,0.086,-0.177,0.156,0.002,0.002,2360.0,1001.0,1.01
-0.033,0.095,-0.217,0.154,0.002,0.002,2244.0,1319.0,1.0
-0.048,0.102,-0.247,0.132,0.002,0.003,1878.0,1414.0,1.0
-0.066,0.11,-0.296,0.113,0.003,0.003,1369.0,1180.0,1.0
-0.088,0.117,-0.307,0.122,0.004,0.003,959.0,751.0,1.01
-0.109,0.122,-0.362,0.092,0.005,0.004,770.0,1172.0,1.0
-0.138,0.13,-0.398,0.083,0.006,0.004,545.0,1019.0,1.0
-0.169,0.14,-0.446,0.061,0.007,0.005,434.0,1144.0,1.01
