mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
6.033,1.046,4.139,8.035,0.022,0.016,2187.0,1619.0,1.0
6.481,1.05,4.589,8.503,0.023,0.016,2148.0,1555.0,1.0
6.863,1.054,4.916,8.856,0.023,0.016,2156.0,1612.0,1.0
7.107,1.058,5.213,9.173,0.023,0.016,2114.0,1590.0,1.0
7.231,1.064,5.288,9.261,0.023,0.016,2094.0,1531.0,1.0
7.083,1.07,5.116,9.117,0.024,0.017,2059.0,1592.0,1.0
0.063,0.011,0.043,0.083,0.0,0.0,1859.0,1521.0,1.0
0.0,0.066,-0.126,0.116,0.001,0.002,4820.0,1443.0,1.0
0.014,0.085,-0.152,0.162,0.001,0.002,4185.0,1520.0,1.0
0.056,0.096,-0.126,0.228,0.002,0.002,3653.0,1484.0,1.0
0.079,0.102,-0.13,0.26,0.002,0.002,3872.0,1569.0,1.0
0.116,0.106,-0.092,0.309,0.002,0.002,3335.0,1416.0,1.0
0.153,0.108,-0.04,0.358,0.002,0.002,3308.0,1504.0,1.0
0.203,0.111,0.011,0.414,0.002,0.002,3187.0,1719.0,1.0
0.236,0.112,0.035,0.447,0.002,0.002,2865.0,1614.0,1.0
0.251,0.115,0.027,0.457,0.002,0.002,3033.0,1703.0,1.0
0.271,0.116,0.054,0.489,0.002,0.002,2784.0,1953.0,1.0
0.286,0.118,0.068,0.503,0.002,0.002,2526.0,1642.0,1.0
0.293,0.116,0.087,0.513,0.002,0.002,2628.0,1834.0,1.0
0.306,0.122,0.095,0.559,0.002,0.002,2742.0,1751.0,1.0
0.321,0.125,0.081,0.542,0.002,0.002,2686.0,1663.0,1.0
0.314,0.129,0.068,0.566,0.002,0.002,2904.0,1761.0,1.0
0.312,0.133,0.045,0.549,0.003,0.002,2525.0,1792.0,1.0
0.304,0.133,0.065,0.573,0.003,0.002,2415.0,1961.0,1.0
0.296,0.136,0.047,0.567,0.003,0.002,2404.0,1704.0,1.0
0.282,0.138,0.023,0.548,0.003,0.002,2285.0,1697.0,1.0
0.251,0.142,0.002,0.543,0.003,0.002,2279.0,1781.0,1.0
0.205,0.147,-0.051,0.501,0.003,0.002,2380.0,1805.0,1.0
0.158,0.152,-0.128,0.445,0.003,0.003,2308.0,1641.0,1.0
0.12,0.153,-0.151,0.428,0.003,0.003,2165.0,1618.0,1.0
0.081,0.158,-0.23,0.367,0.003,0.003,2197.0,1736.0,1.0
0.034,0.16,-0.243,0.36,0.003,0.003,2207.0,1598.0,1.0
-0.034,0.164,-0.373,0.251,0.004,0.003,2150.0,1866.0,1.0
-0.085,0.17,-0.417,0.224,0.004,0.003,2180.0,1851.0,1.0
-0.14,0.174,-0.482,0.185,0.004,0.003,2176.0,1700.0,1.0
-0.188,0.177,-0.512,0.163,0.004,0.003,2099.0,1617.0,1.0
-0.25,0.184,-0.632,0.058,0.004,0.003,2108.0,1712.0,1.0
-0.293,0.187,-0.656,0.057,0.004,0.003,2084.0,1839.0,1.0
-0.322,0.19,-0.658,0.065,0.004,0.003,2066.0,1700.0,1.0
-0.364,0.194,-0.75,-0.005,0.004,0.003,2130.0,1638.0,1.0
-0.4,0.198,-0.772,-0.018,0.004,0.003,2136.0,1581.0,1.0
-0.428,0.203,-0.837,-0.05,0.004,0.003,2207.0,1420.0,1.0
-0.483,0.206,-0.858,-0.088,0.004,0.003,2161.0,1700.0,1.0
-0.522,0.214,-0.918,-0.117,0.005,0.003,2143.0,1641.0,1.0
-0.541,0.217,-0.928,-0.099,0.005,0.003,2071.0,1649.0,1.0
-0.541,0.223,-0.933,-0.091,0.005,0.004,2054.0,1650.0,1.0
-0.53,0.229,-0.924,-0.06,0.005,0.004,2019.0,1620.0,1.0
-0.524,0.231,-0.933,-0.051,0.005,0.004,1987.0,1640.0,1.0
-0.528,0.234,-1.016,-0.114,0.005,0.004,2035.0,1766.0,1.0
-0.526,0.241,-0.978,-0.062,0.005,0.004,2117.0,1650.0,1.0
-0.513,0.244,-0.976,-0.04,0.005,0.004,2106.0,1694.0,1.0
-0.506,0.247,-0.987,-0.046,0.006,0.004,1974.0,1581.0,1.0
-0.51,0.252,-0.985,-0.022,0.006,0.004,2044.0,1760.0,1.0
-0.486,0.256,-0.96,0.005,0.006,0.004,2077.0,1511.0,1.0
-0.467,0.257,-0.935,0.042,0.006,0.004,2108.0,1671.0,1.0
-0.463,0.26,-0.935,0.048,0.006,0.004,2142.0,1735.0,1.0
-0.475,0.267,-0.911,0.094,0.006,0.004,2098.0,1705.0,1.0
-0.499,0.273,-1.005,0.02,0.006,0.004,2086.0,1742.0,1.0
-0.51,0.278,-1.018,0.014,0.006,0.005,1976.0,1793.0,1.0
-0.512,0.286,-1.05,0.022,0.006,0.005,2002.0,1590.0,1.0
0.055,0.01,0.037,0.074,0.0,0.0,1288.0,1521.0,1.0
-0.001,0.054,-0.094,0.106,0.001,0.001,4667.0,1158.0,1.0
-0.021,0.075,-0.16,0.125,0.001,0.002,4247.0,1560.0,1.0
-0.038,0.094,-0.215,0.129,0.002,0.002,3563.0,1523.0,1.0
-0.075,0.104,-0.262,0.125,0.002,0.002,3627.0,1499.0,1.0
-0.122,0.114,-0.332,0.09,0.002,0.002,3672.0,1579.0,1.0
-0.165,0.123,-0.389,0.072,0.002,0.002,4038.0,1683.0,1.0
-0.206,0.13,-0.459,0.024,0.002,0.002,3670.0,1647.0,1.0
-0.252,0.138,-0.526,-0.006,0.003,0.002,3022.0,1797.0,1.0
-0.286,0.14,-0.534,-0.009,0.003,0.002,2986.0,1650.0,1.0
-0.332,0.144,-0.611,-0.072,0.003,0.002,2959.0,1745.0,1.0
-0.38,0.148,-0.661,-0.101,0.003,0.002,2627.0,1703.0,1.0
-0.426,0.153,-0.711,-0.131,0.003,0.002,2360.0,1698.0,1.0
-0.454,0.156,-0.76,-0.18,0.003,0.002,2306.0,1676.0,1.0
-0.476,0.16,-0.789,-0.195,0.003,0.002,2257.0,1603.0,1.0
-0.508,0.16,-0.818,-0.213,0.003,0.002,2252.0,1555.0,1.0
-0.531,0.162,-0.826,-0.215,0.003,0.003,2149.0,1719.0,1.0
-0.574,0.162,-0.893,-0.291,0.004,0.003,2108.0,1724.0,1.0
-0.629,0.166,-0.938,-0.324,0.004,0.003,2044.0,1880.0,1.0
-0.675,0.17,-1.02,-0.38,0.004,0.003,2032.0,1715.0,1.0
-0.725,0.176,-1.06,-0.406,0.004,0.003,1916.0,1720.0,1.0
-0.768,0.18,-1.107,-0.439,0.004,0.003,1938.0,1753.0,1.0
-0.803,0.183,-1.15,-0.466,0.004,0.003,1925.0,1804.0,1.0
-0.821,0.185,-1.166,-0.491,0.004,0.003,1982.0,1833.0,1.0
-0.843,0.187,-1.201,-0.502,0.004,0.003,2017.0,1737.0,1.0
-0.864,0.193,-1.229,-0.512,0.004,0.003,1999.0,1715.0,1.0
-0.881,0.191,-1.239,-0.522,0.004,0.003,1983.0,1724.0,1.0
-0.897,0.196,-1.286,-0.552,0.004,0.003,2034.0,1635.0,1.0
-0.921,0.2,-1.296,-0.546,0.004,0.003,2097.0,1701.0,1.0
-0.937,0.206,-1.321,-0.564,0.005,0.003,2066.0,1682.0,1.0
-0.95,0.209,-1.338,-0.56,0.005,0.003,2001.0,1715.0,1.0
-0.962,0.212,-1.369,-0.57,0.005,0.003,1935.0,1727.0,1.0
-0.978,0.216,-1.404,-0.595,0.005,0.003,2000.0,1739.0,1.0
-1.0,0.223,-1.443,-0.611,0.005,0.004,1911.0,1707.0,1.0
-1.001,0.224,-1.416,-0.586,0.005,0.004,1930.0,1764.0,1.0
-1.013,0.229,-1.429,-0.586,0.005,0.004,1914.0,1764.0,1.0
-1.021,0.237,-1.501,-0.614,0.005,0.004,1947.0,1566.0,1.0
-1.012,0.238,-1.466,-0.577,0.005,0.004,1951.0,1765.0,1.0
-1.008,0.241,-1.439,-0.55,0.005,0.004,1976.0,1578.0,1.0
-1.008,0.246,-1.481,-0.559,0.006,0.004,1959.0,1712.0,1.0
-0.993,0.249,-1.458,-0.528,0.006,0.004,1973.0,1596.0,1.0
-0.988,0.257,-1.477,-0.52,0.006,0.004,1948.0,1680.0,1.0
-0.977,0.26,-1.498,-0.526,0.006,0.004,1929.0,1449.0,1.0
-0.955,0.264,-1.443,-0.469,0.006,0.004,1984.0,1687.0,1.0
-0.942,0.269,-1.444,-0.438,0.006,0.004,1945.0,1724.0,1.0
-0.936,0.273,-1.425,-0.402,0.006,0.005,1889.0,1621.0,1.0
-0.935,0.28,-1.447,-0.398,0.007,0.005,1834.0,1570.0,1.0
-0.914,0.285,-1.434,-0.388,0.007,0.005,1878.0,1578.0,1.0
-0.886,0.287,-1.438,-0.363,0.007,0.005,1920.0,1706.0,1.0
-0.849,0.289,-1.415,-0.331,0.007,0.005,1973.0,1688.0,1.0
