mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.04,0.107,-0.154,0.246,0.002,0.002,3023.0,1530.0,1.0
0.041,0.111,-0.145,0.283,0.002,0.002,3051.0,1614.0,1.0
0.041,0.113,-0.17,0.265,0.002,0.002,3163.0,1616.0,1.0
0.039,0.114,-0.175,0.26,0.002,0.002,3093.0,1701.0,1.0
0.038,0.115,-0.188,0.258,0.002,0.002,3134.0,1733.0,1.0
0.035,0.115,-0.19,0.265,0.002,0.002,3078.0,1678.0,1.0
0.032,0.116,-0.181,0.279,0.002,0.002,2953.0,1582.0,1.0
0.028,0.117,-0.21,0.255,0.002,0.002,3040.0,1670.0,1.0
0.026,0.117,-0.213,0.255,0.002,0.002,2980.0,1665.0,1.0
0.024,0.117,-0.206,0.258,0.002,0.002,2940.0,1659.0,1.0
0.022,0.12,-0.235,0.247,0.002,0.002,3067.0,1654.0,1.0
0.022,0.121,-0.215,0.272,0.002,0.002,3072.0,1546.0,1.0
0.021,0.122,-0.227,0.255,0.002,0.002,3076.0,1547.0,1.0
0.02,0.123,-0.227,0.259,0.002,0.002,3122.0,1507.0,1.0
0.08,0.015,0.053,0.107,0.0,0.0,1484.0,1706.0,1.0
-0.005,0.082,-0.148,0.153,0.001,0.002,4026.0,1317.0,1.0
-0.013,0.114,-0.242,0.19,0.002,0.003,4075.0,1468.0,1.0
-0.011,0.138,-0.273,0.254,0.002,0.004,4182.0,1406.0,1.0
-0.012,0.158,-0.344,0.269,0.002,0.004,4220.0,1319.0,1.0
-0.019,0.177,-0.384,0.292,0.003,0.004,4660.0,1415.0,1.0
-0.032,0.197,-0.395,0.346,0.003,0.005,4803.0,1148.0,1.0
-0.033,0.21,-0.397,0.401,0.003,0.005,4570.0,1390.0,1.0
-0.03,0.217,-0.44,0.379,0.003,0.005,4465.0,1246.0,1.0
-0.026,0.224,-0.454,0.395,0.003,0.005,4221.0,1507.0,1.0
-0.057,0.233,-0.537,0.352,0.004,0.006,3954.0,1180.0,1.0
-0.064,0.239,-0.481,0.406,0.004,0.005,4000.0,1492.0,1.0
-0.055,0.241,-0.492,0.389,0.004,0.006,4055.0,1612.0,1.0
-0.026,0.248,-0.465,0.447,0.004,0.006,3953.0,1551.0,1.0
-0.035,0.252,-0.486,0.487,0.004,0.006,3732.0,1593.0,1.0
