mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.079,0.082,-0.072,0.234,0.002,0.002,1764.0,1535.0,1.0
0.059,0.084,-0.098,0.215,0.002,0.002,1728.0,1505.0,1.0
0.041,0.086,-0.127,0.197,0.002,0.002,1613.0,1537.0,1.0
0.022,0.089,-0.138,0.194,0.002,0.002,1529.0,1587.0,1.0
-0.004,0.093,-0.179,0.166,0.002,0.002,1442.0,1484.0,1.0
-0.026,0.094,-0.19,0.168,0.003,0.002,1421.0,1239.0,1.0
-0.05,0.098,-0.22,0.141,0.003,0.002,1373.0,1442.0,1.0
-0.071,0.1,-0.248,0.124,0.003,0.002,1401.0,1314.0,1.0
-0.098,0.107,-0.302,0.093,0.003,0.003,1305.0,1468.0,1.0
-0.12,0.109,-0.319,0.087,0.003,0.003,1284.0,1313.0,1.0
-0.132,0.111,-0.34,0.069,0.003,0.003,1287.0,1335.0,1.0
-0.14,0.114,-0.363,0.06,0.003,0.003,1276.0,1417.0,1.0
-0.149,0.117,-0.39,0.048,0.003,0.002,1253.0,1440.0,1.0
-0.151,0.119,-0.378,0.071,0.003,0.003,1199.0,1511.0,1.0
-0.147,0.121,-0.374,0.076,0.004,0.003,1191.0,1565.0,1.0
-0.144,0.125,-0.391,0.071,0.004,0.003,1233.0,1558.0,1.0
-0.143,0.127,-0.39,0.085,0.004,0.003,1232.0,1540.0,1.0
-0.137,0.13,-0.363,0.124,0.004,0.003,1190.0,1325.0,1.0
-0.139,0.133,-0.396,0.092,0.004,0.003,1219.0,1560.0,1.0
-0.152,0.137,-0.427,0.083,0.004,0.003,1168.0,1378.0,1.0
-0.16,0.141,-0.404,0.123,0.004,0.003,1139.0,1367.0,1.0
-0.163,0.144,-0.453,0.088,0.004,0.003,1134.0,1272.0,1.0
-0.162,0.146,-0.447,0.092,0.004,0.003,1127.0,1301.0,1.0
-0.154,0.147,-0.437,0.106,0.004,0.003,1132.0,1353.0,1.0
-0.153,0.151,-0.448,0.112,0.005,0.003,1125.0,1282.0,1.0
-0.159,0.156,-0.468,0.112,0.005,0.004,1119.0,1163.0,1.0
-0.166,0.16,-0.471,0.122,0.005,0.003,1121.0,1312.0,1.0
-0.17,0.162,-0.47,0.127,0.005,0.003,1137.0,1436.0,1.0
-0.173,0.166,-0.484,0.124,0.005,0.004,1105.0,1340.0,1.0
-0.178,0.168,-0.494,0.117,0.005,0.004,1081.0,1188.0,1.0
-0.18,0.171,-0.506,0.123,0.005,0.004,1096.0,1127.0,1.0
