mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.051,0.101,-0.142,0.239,0.002,0.002,1762.0,1337.0,1.0
0.057,0.102,-0.135,0.253,0.002,0.002,1840.0,1284.0,1.0
0.064,0.104,-0.129,0.266,0.002,0.002,1826.0,1377.0,1.0
0.071,0.105,-0.138,0.264,0.002,0.002,1849.0,1268.0,1.01
0.08,0.107,-0.106,0.301,0.003,0.002,1812.0,1301.0,1.0
0.086,0.108,-0.127,0.289,0.003,0.002,1740.0,1216.0,1.0
0.091,0.109,-0.114,0.302,0.003,0.002,1734.0,1263.0,1.0
0.098,0.111,-0.11,0.31,0.003,0.002,1715.0,1217.0,1.0
0.106,0.112,-0.096,0.333,0.003,0.002,1766.0,1284.0,1.0
0.113,0.113,-0.098,0.336,0.003,0.002,1770.0,1421.0,1.0
0.122,0.115,-0.079,0.359,0.003,0.002,1738.0,1357.0,1.0
0.128,0.116,-0.087,0.356,0.003,0.002,1739.0,1320.0,1.0
0.136,0.118,-0.092,0.358,0.003,0.002,1736.0,1366.0,1.0
0.142,0.12,-0.07,0.381,0.003,0.002,1740.0,1297.0,1.0
