mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
0.066,0.103,-0.122,0.259,0.002,0.002,3393.0,1637.0,1.0
0.075,0.105,-0.122,0.272,0.002,0.002,3478.0,1693.0,1.0
0.082,0.107,-0.122,0.274,0.002,0.002,3496.0,1594.0,1.0
0.089,0.108,-0.113,0.287,0.002,0.002,3425.0,1673.0,1.0
0.099,0.111,-0.101,0.304,0.002,0.002,3172.0,1596.0,1.0
0.105,0.112,-0.108,0.311,0.002,0.002,3125.0,1638.0,1.0
0.116,0.113,-0.102,0.322,0.002,0.002,3069.0,1422.0,1.0
0.128,0.116,-0.073,0.352,0.002,0.002,2896.0,1650.0,1.0
0.138,0.119,-0.084,0.357,0.002,0.002,3157.0,1436.0,1.0
0.147,0.12,-0.052,0.387,0.002,0.002,3050.0,1462.0,1.0
0.158,0.121,-0.054,0.399,0.002,0.002,2982.0,1490.0,1.0
0.167,0.123,-0.053,0.409,0.002,0.002,2898.0,1500.0,1.0
0.175,0.124,-0.036,0.426,0.002,0.002,2930.0,1498.0,1.0
0.182,0.125,-0.037,0.43,0.002,0.002,2959.0,1539.0,1.0
0.191,0.128,-0.039,0.438,0.002,0.002,3040.0,1529.0,1.0
0.198,0.13,-0.028,0.465,0.002,0.002,3028.0,1587.0,1.0
0.206,0.132,-0.021,0.469,0.002,0.002,2981.0,1552.0,1.0
0.213,0.135,-0.02,0.489,0.003,0.002,3041.0,1424.0,1.0
0.218,0.136,-0.021,0.501,0.003,0.002,3021.0,1279.0,1.0
0.226,0.139,-0.011,0.504,0.003,0.002,2978.0,1448.0,1.0
0.235,0.14,-0.033,0.492,0.003,0.002,2941.0,1418.0,1.0
0.247,0.144,-0.008,0.534,0.003,0.002,2867.0,1478.0,1.0
0.253,0.147,-0.024,0.526,0.003,0.002,2862.0,1417.0,1.0
0.259,0.149,-0.001,0.558,0.003,0.002,2789.0,1394.0,1.0
0.265,0.152,0.015,0.577,0.003,0.003,2786.0,1391.0,1.0
0.266,0.153,0.01,0.573,0.003,0.003,2789.0,1454.0,1.0
0.267,0.155,0.003,0.567,0.003,0.003,2786.0,1518.0,1.0
0.267,0.157,0.004,0.587,0.003,0.003,2827.0,1573.0,1.0
0.267,0.159,-0.021,0.569,0.003,0.003,2779.0,1507.0,1.0
0.269,0.162,0.001,0.608,0.003,0.003,2859.0,1571.0,1.0
0.273,0.165,-0.026,0.583,0.003,0.003,2827.0,1425.0,1.0
0.275,0.167,-0.015,0.605,0.003,0.003,2790.0,1475.0,1.0
0.276,0.169,0.0,0.632,0.003,0.003,2801.0,1639.0,1.0
0.274,0.172,-0.005,0.64,0.003,0.003,2869.0,1492.0,1.0
0.271,0.176,-0.032,0.627,0.003,0.003,2872.0,1426.0,1.0
0.268,0.177,-0.039,0.622,0.003,0.003,2850.0,1534.0,1.0
0.264,0.179,-0.035,0.627,0.003,0.003,2883.0,1518.0,1.0
0.256,0.18,-0.073,0.603,0.003,0.003,2908.0,1536.0,1.0
0.251,0.182,-0.081,0.595,0.003,0.003,2920.0,1380.0,1.0
