mean,sd,hdi_3%,hdi_97%,mcse_mean,mcse_sd,ess_bulk,ess_tail,r_hat
-0.209,0.661,-1.414,1.11,0.016,0.015,1825.0,1384.0,1.0
0.409,0.817,-1.096,1.97,0.019,0.016,1867.0,1388.0,1.0
1.505,0.84,-0.046,3.14,0.022,0.016,1510.0,1325.0,1.0
3.098,0.847,1.426,4.589,0.024,0.017,1322.0,1726.0,1.0
3.671,0.836,2.228,5.352,0.023,0.017,1344.0,1381.0,1.0
4.017,0.837,2.497,5.636,0.023,0.017,1362.0,1427.0,1.0
4.294,0.836,2.694,5.817,0.023,0.017,1388.0,1398.0,1.0
4.889,0.839,3.355,6.457,0.023,0.017,1349.0,1425.0,1.0
5.449,0.84,3.892,7.004,0.023,0.017,1392.0,1419.0,1.0
5.995,0.843,4.451,7.585,0.023,0.017,1398.0,1462.0,1.0
6.335,0.848,4.714,7.907,0.023,0.017,1407.0,1422.0,1.0
6.519,0.849,4.939,8.154,0.023,0.017,1398.0,1485.0,1.0
6.658,0.855,5.093,8.315,0.024,0.017,1380.0,1423.0,1.0
6.742,0.86,5.187,8.439,0.024,0.017,1338.0,1421.0,1.0
6.787,0.865,5.094,8.374,0.024,0.018,1335.0,1444.0,1.0
6.715,0.871,5.097,8.391,0.025,0.018,1325.0,1320.0,1.0
6.551,0.878,4.939,8.276,0.025,0.018,1305.0,1323.0,1.0
6.141,0.885,4.547,7.919,0.025,0.019,1264.0,1126.0,1.0
0.028,0.009,0.012,0.046,0.0,0.0,709.0,866.0,1.0
-0.001,0.028,-0.052,0.054,0.001,0.001,2583.0,1527.0,1.0
0.001,0.038,-0.071,0.073,0.001,0.001,2651.0,1468.0,1.0
0.005,0.045,-0.079,0.089,0.001,0.001,2847.0,1712.0,1.0
0.012,0.05,-0.084,0.11,0.001,0.001,3106.0,1665.0,1.0
0.021,0.053,-0.079,0.127,0.001,0.001,3128.0,1752.0,1.0
0.027,0.056,-0.083,0.135,0.001,0.001,2883.0,1765.0,1.0
0.025,0.057,-0.09,0.126,0.001,0.001,2631.0,1667.0,1.0
0.023,0.059,-0.092,0.134,0.001,0.001,2394.0,1480.0,1.0
0.02,0.062,-0.105,0.13,0.001,0.001,2088.0,1749.0,1.0
0.034,0.064,-0.1,0.144,0.001,0.001,2230.0,1771.0,1.0
0.035,0.066,-0.096,0.151,0.002,0.001,1819.0,1786.0,1.0
0.035,0.066,-0.085,0.162,0.002,0.001,1586.0,1569.0,1.0
0.033,0.069,-0.096,0.162,0.002,0.001,1474.0,1780.0,1.0
0.032,0.071,-0.096,0.169,0.002,0.001,1393.0,1447.0,1.0
0.025,0.073,-0.125,0.152,0.002,0.001,1209.0,1535.0,1.0
0.014,0.077,-0.124,0.163,0.002,0.002,1094.0,1698.0,1.0
0.008,0.08,-0.141,0.15,0.002,0.002,1056.0,1683.0,1.0
0.005,0.082,-0.152,0.153,0.003,0.002,1055.0,1754.0,1.0
-0.01,0.085,-0.183,0.132,0.003,0.002,972.0,1536.0,1.0
-0.024,0.089,-0.195,0.123,0.003,0.002,914.0,1359.0,1.0
-0.035,0.093,-0.223,0.119,0.003,0.002,827.0,1549.0,1.0
-0.047,0.096,-0.227,0.123,0.003,0.002,789.0,1408.0,1.0
-0.063,0.1,-0.244,0.119,0.004,0.003,753.0,1258.0,1.0
-0.075,0.103,-0.272,0.095,0.004,0.003,720.0,1322.0,1.0
-0.09,0.107,-0.301,0.092,0.004,0.003,675.0,1273.0,1.0
-0.103,0.111,-0.303,0.102,0.004,0.003,703.0,1474.0,1.0
-0.118,0.114,-0.323,0.09,0.005,0.003,642.0,1234.0,1.0
-0.135,0.12,-0.363,0.074,0.005,0.003,647.0,1183.0,1.0
-0.15,0.124,-0.385,0.067,0.005,0.003,645.0,1400.0,1.0
-0.163,0.128,-0.406,0.059,0.005,0.004,642.0,1382.0,1.0
-0.168,0.13,-0.407,0.065,0.005,0.004,657.0,1468.0,1.0
-0.18,0.134,-0.407,0.068,0.005,0.004,627.0,1496.0,1.01
-0.192,0.137,-0.446,0.048,0.005,0.004,624.0,1198.0,1.0
-0.201,0.138,-0.439,0.061,0.006,0.004,622.0,1244.0,1.0
-0.219,0.144,-0.48,0.045,0.006,0.004,630.0,1343.0,1.0
-0.235,0.149,-0.499,0.044,0.006,0.004,605.0,1183.0,1.01
-0.247,0.154,-0.539,0.023,0.006,0.004,610.0,1133.0,1.0
-0.26,0.158,-0.548,0.028,0.006,0.005,616.0,1183.0,1.0
-0.269,0.162,-0.571,0.023,0.007,0.005,609.0,1213.0,1.0
-0.283,0.167,-0.602,0.009,0.007,0.005,604.0,1131.0,1.0
-0.301,0.173,-0.614,0.017,0.007,0.005,585.0,1033.0,1.0
-0.32,0.18,-0.631,0.025,0.008,0.005,579.0,950.0,1.0
-0.325,0.183,-0.646,0.016,0.008,0.005,572.0,933.0,1.0
-0.33,0.185,-0.681,-0.006,0.008,0.006,569.0,986.0,1.0
-0.34,0.19,-0.667,0.012,0.008,0.006,555.0,975.0,1.01
-0.345,0.192,-0.681,0.005,0.008,0.006,559.0,1014.0,1.01
-0.35,0.195,-0.703,-0.006,0.008,0.006,558.0,1004.0,1.01
-0.355,0.199,-0.711,0.005,0.008,0.006,556.0,1120.0,1.01
-0.36,0.202,-0.734,-0.004,0.009,0.006,553.0,1193.0,1.01
-0.363,0.205,-0.749,-0.007,0.009,0.006,553.0,1221.0,1.01
-0.364,0.208,-0.755,-0.001,0.009,0.006,566.0,1191.0,1.01
-0.361,0.209,-0.725,0.037,0.009,0.006,565.0,1194.0,1.0
-0.361,0.211,-0.756,0.005,0.009,0.006,582.0,1232.0,1.0
0.038,0.009,0.021,0.055,0.0,0.0,623.0,1070.0,1.01
-0.0,0.039,-0.075,0.072,0.001,0.001,2693.0,1343.0,1.0
-0.003,0.055,-0.112,0.101,0.001,0.001,2628.0,1231.0,1.0
-0.003,0.067,-0.124,0.124,0.001,0.002,2431.0,1275.0,1.0
-0.002,0.078,-0.151,0.14,0.002,0.002,2512.0,1128.0,1.0
0.001,0.082,-0.151,0.167,0.002,0.002,2557.0,887.0,1.0
-0.001,0.089,-0.167,0.166,0.002,0.002,2705.0,1199.0,1.0
-0.016,0.093,-0.193,0.154,0.002,0.002,2667.0,1258.0,1.01
-0.021,0.098,-0.204,0.165,0.002,0.002,2923.0,1153.0,1.0
-0.029,0.1,-0.223,0.153,0.002,0.003,2716.0,1221.0,1.0
-0.031,0.101,-0.226,0.156,0.002,0.002,2723.0,1257.0,1.0
-0.045,0.103,-0.244,0.141,0.002,0.002,2579.0,1212.0,1.0
-0.059,0.107,-0.272,0.133,0.002,0.002,2610.0,1256.0,1.0
-0.075,0.11,-0.285,0.13,0.002,0.002,2794.0,1182.0,1.0
-0.097,0.112,-0.323,0.097,0.002,0.002,2477.0,1340.0,1.0
-0.119,0.113,-0.332,0.091,0.003,0.002,2008.0,1414.0,1.0
-0.14,0.116,-0.354,0.077,0.003,0.002,1845.0,1439.0,1.0
-0.165,0.117,-0.377,0.064,0.003,0.002,1662.0,1504.0,1.0
